employeeID,CountryOfBirth,name,phone,email,gender,birthdate,hiredate,department,role,salary,SSID
164951915,India,Thomas Nair,001-583-356-8171,henrybennett@example.com,male,2002-06-08,2025-01-22,Operations,Operations Analyst,58524,817-13-7877
434649743,China,龙 金,886.356.9771x14134,callahanshawn@example.org,male,1971-06-30,2020-05-04,Sales,Senior Sales Representative,121177,840-51-9734
567988362,China,强 梁,(836)425-5601x61443,juliahayes@example.net,male,1990-09-02,2012-01-19,Legal,Corporate Counsel,173959,496-55-3659
799762892,USA,Kathleen Gibson,248.708.5874x6181,andersenstephanie@example.net,female,2002-12-07,2023-09-10,Engineering,Engineering Manager,188851,052-08-8503
484124308,USA,Calvin Tucker,282.318.2592x72224,kendra99@example.net,male,1992-06-10,2014-10-12,Operations,Senior Operations Manager,127368,621-38-5246
726706507,USA,Nicole Patel,+1-685-423-9331x2463,jesushart@example.net,female,1982-04-07,2023-03-17,Sales,Sales Representative,75278,125-71-9296
258279275,Philippines,Michael Williams,(902)495-8735,linda17@example.net,male,1988-06-09,2016-07-14,Sales,Sales Manager,135888,682-65-0420
431436631,USA,Curtis Maxwell,562-790-7919x0849,nelsonaaron@example.net,male,1987-05-05,2015-03-03,Engineering,Principal Engineer,201747,681-38-6435
468186412,USA,Mariah Tran,331-419-4878x0513,gbrown@example.org,female,1969-03-14,2024-07-27,Engineering,Senior Software Engineer,134617,516-49-6167
496028184,India,Gaurangi Garg,001-425-701-9758,johnbush@example.com,female,1963-03-06,2023-04-02,Operations,Senior Operations Manager,110736,332-74-5645
655855297,India,Utkarsh Contractor,(270)263-7473x9195,singletonterri@example.net,male,1981-05-25,2012-11-18,Engineering,Senior Software Engineer,159344,878-88-9539
806175094,Mexico,Tomás Garay,352-218-9470x134,karen40@example.com,male,1986-09-28,2017-12-07,Operations,Senior Operations Manager,151250,741-29-1774
255263481,USA,Richard Brown,269.320.2362x73513,scastillo@example.org,male,1998-01-25,2021-08-24,Customer Support,Support Representative,35166,204-30-6586
354892732,China,莹 柳,8983815962,aaronmatthews@example.org,female,1987-12-13,2019-06-21,Sales,Sales Manager,147490,514-45-8350
979591893,India,Bachittar Bakshi,(479)590-2110x832,briggsashley@example.org,male,2003-12-09,2024-10-19,Customer Support,Support Representative,52340,779-72-5296
553184702,India,Alka Narang,(898)851-0104x5073,xtucker@example.com,female,2002-02-26,2022-07-08,Sales,Sales Representative,76464,578-21-9844
309816802,India,Ekalinga Chada,001-652-983-0000x607,hendersonjacqueline@example.org,male,1989-05-14,2018-06-03,Human Resources,HR Manager,81085,609-79-2920
787790466,USA,Joel Fischer,(855)703-1738x4042,anna91@example.com,male,1964-08-15,2017-10-10,Sales,Sales Representative,74583,574-38-5611
943170597,India,Manbir Babu,524-677-1873x4767,jacobbarnes@example.com,male,1994-12-01,2024-07-08,Customer Support,Senior Support Representative,56976,409-35-9734
466738585,USA,Michael Cabrera,+1-272-250-6012,tiffanytorres@example.net,male,1991-05-05,2023-11-07,Engineering,Software Engineer,99040,799-14-9934
817109365,USA,Frances Wise,+1-938-349-5170x107,deniseadams@example.net,female,1995-03-09,2017-02-17,Engineering,VP Engineering,245297,420-44-4403
846016035,USA,Jeremy Johnson,592-374-5840x61079,jacevedo@example.net,male,1960-09-19,2017-03-27,Engineering,Software Engineer,143523,224-41-6745
601869492,USA,Marcus Greer,+1-823-828-3630x286,xrodriguez@example.com,male,1970-10-03,2018-02-05,Sales,Senior Sales Representative,123885,649-93-4915
843473702,USA,William Mcdonald,435-265-9548x4194,christopherking@example.com,male,1992-02-29,2013-04-15,Engineering,Principal Engineer,171207,605-35-3970
721063811,USA,Nicholas Serrano,(660)860-9920x370,steven72@example.net,male,1980-02-12,2018-08-06,Engineering,Senior Software Engineer,153441,142-08-7514
460412697,USA,Brian Peters,001-521-696-3404x15639,ehaynes@example.com,male,2004-03-11,2025-03-21,Sales,VP Sales,290195,836-81-0114
421726973,USA,Jasmine Robinson,2742744704,uyoung@example.net,female,1968-11-12,2013-04-17,Marketing,Marketing Specialist,77436,618-26-4254
452852019,China,成 黄,+1-374-545-8183x99846,davidsingh@example.net,male,1990-09-17,2013-10-17,Finance,Senior Financial Analyst,96286,453-93-3166
212579573,USA,Heather Reyes,614-456-5211,curtisvaughn@example.net,nonbinary,1987-09-12,2016-04-28,Engineering,Principal Engineer,188713,556-87-9066
947387796,USA,Wesley Pierce,330-382-4869x2357,deanna79@example.org,male,1983-08-24,2010-08-06,Human Resources,CHRO,186030,184-27-1240
632501508,USA,Joy Lucas,001-474-739-6062x35395,timothylong@example.net,female,1992-10-28,2019-07-21,Marketing,Senior Marketing Manager,113590,276-94-9525
103969701,India,Charvi Kata,001-528-935-2819x36643,vargasmargaret@example.com,female,1973-06-13,2018-04-04,Marketing,Marketing Specialist,82724,086-10-5438
339471365,China,凤兰 刘,001-210-757-4530x585,rebecca03@example.net,female,1961-06-14,2010-04-25,Operations,Operations Analyst,77442,145-23-0537
347254833,USA,Jeffrey Griffith,3562409629,wallison@example.net,male,1989-10-15,2019-03-31,Engineering,Software Engineer,115723,245-31-7796
769929016,USA,Joseph Holt,+1-965-815-4972x023,donna70@example.com,male,1979-10-03,2017-06-10,Operations,Operations Analyst,73067,160-12-5849
356644737,India,Yashodhara Virk,001-452-454-3371,natalie21@example.net,female,1966-01-20,2015-04-29,Customer Support,Support Manager,80486,669-14-9518
888755899,Taiwan,文忠 蔡,252.832.4978,annettepineda@example.net,male,1979-09-07,2013-04-27,Sales,Sales Representative,90025,187-70-8810
966800964,India,Gaurika Kunda,+1-486-790-1505x296,ronaldpreston@example.net,female,1966-12-30,2016-12-08,Engineering,Software Engineer,134458,871-33-4760
503632224,USA,Alexander Baldwin,3402074799,pauldaniel@example.org,male,1982-01-16,2015-06-12,Engineering,Software Engineer,103125,201-16-5203
529832349,India,Anya Oommen,+1-752-235-7338x4702,ududley@example.com,female,1972-01-13,2024-12-23,Legal,Legal Assistant,55483,602-24-0576
987001282,India,Harita Dash,+1-420-646-8826x99720,iryan@example.com,female,1990-03-04,2021-05-29,Engineering,Senior Software Engineer,120484,880-90-4941
489571951,USA,Andrew Salazar,001-309-386-0547,heathercarr@example.net,male,1960-09-04,2013-04-09,Finance,Financial Analyst,56422,441-59-7920
179168231,USA,Julie Roberts,6983774824,tannersmith@example.com,female,1989-10-02,2015-08-17,Engineering,Senior Software Engineer,140518,863-32-8903
132231138,Philippines,Brent Smith,001-203-519-1700x8047,elee@example.net,male,1970-08-22,2022-04-16,Finance,Finance Manager,127705,046-38-5589
223683564,India,Odika Sidhu,001-788-327-9191x2096,fritztimothy@example.org,female,1964-05-01,2010-07-21,Finance,Finance Director,153510,330-22-4018
412003832,USA,Terri Martin,596-533-0612,agriffin@example.net,female,2004-10-08,2025-06-04,Legal,Senior Counsel,232039,094-50-0168
308739111,USA,Dillon Olsen,616-915-2300x5804,carolynwaller@example.org,male,1987-12-06,2015-05-20,Sales,Sales Representative,73170,361-50-6181
147142443,USA,Kathryn Miller,344-489-1619,jgarrett@example.com,female,1973-05-08,2022-06-03,Operations,Senior Operations Manager,114976,843-54-7472
313806556,China,莉 辛,998-718-3240x78818,allenhunter@example.net,female,1979-01-31,2013-03-10,Human Resources,HR Specialist,71518,737-49-7433
405051006,USA,Shawn Sanders,990-673-6094x03619,tshields@example.net,male,1997-06-07,2023-01-15,Sales,Sales Representative,71689,307-10-8191
335090446,USA,Madison Mccormick,001-823-972-8559,hholland@example.org,female,1975-08-08,2023-07-10,Finance,CFO,342188,505-59-7143
381319126,India,Darpan Gopal,+1-744-667-2562x68349,gillwendy@example.com,male,1988-10-26,2022-05-12,Finance,Finance Director,204113,818-52-6335
287136578,USA,Justin Downs,700.976.2694x08262,michael65@example.com,male,1996-03-02,2023-08-21,Sales,Sales Director,186599,311-39-6736
695395166,USA,Austin Casey,8209218883,lbird@example.net,male,1998-01-27,2021-04-22,Finance,CFO,262360,870-69-9672
291707402,India,Watika Doctor,5138834722,stephaniehansen@example.com,female,2004-01-17,2024-08-15,Marketing,Marketing Specialist,62503,704-58-9131
123076889,USA,Pamela Garcia,2872389614,ryanjoshua@example.com,female,1988-12-11,2013-09-21,Engineering,Senior Software Engineer,139638,332-19-6348
381093372,China,飞 李,655.509.1153x238,egreene@example.com,male,1967-03-29,2017-12-01,Engineering,Software Engineer,98797,662-77-9804
122541876,USA,Debra Gonzalez,+1-904-879-1376x5896,jfreeman@example.net,female,2003-05-25,2024-09-01,Engineering,Software Engineer,131395,813-57-8815
247364121,USA,Alexander Howard,001-726-761-1294x36006,sherry22@example.net,male,1962-11-23,2024-08-29,Marketing,Marketing Specialist,61689,256-16-1677
803160442,India,Qarin Dutt,001-492-516-7126x5706,ronaldmalone@example.net,male,1993-04-11,2021-10-02,Engineering,Software Engineer,95214,144-18-3316
463336272,USA,Teresa Cook,(677)869-9942,stephenroy@example.net,female,1979-03-03,2014-03-20,Sales,Sales Representative,67716,054-75-9656
427568970,USA,Vanessa Hoffman,857.510.7170,chelsearobinson@example.org,female,1995-09-17,2017-05-07,Finance,Financial Analyst,80236,159-45-2993
357859027,USA,Jessica Luna,(945)454-7980,saraschmitt@example.org,female,2000-07-03,2025-03-28,Engineering,Engineering Manager,160827,896-44-8460
969180872,India,Aradhana Bassi,457.647.0615x46485,randychang@example.net,female,1988-10-18,2024-05-10,Operations,Operations Manager,95407,230-86-1577
809645329,USA,Kristin Robinson,(669)925-4452,matthewssamantha@example.net,female,1996-08-03,2018-06-21,Customer Support,Support Representative,51172,219-18-2939
665783275,USA,Jacqueline Glass,663-247-3753x185,jennifer75@example.net,female,1984-06-20,2024-09-28,Finance,Finance Director,177846,400-25-4255
565701222,India,Lakshit Madan,791-455-9817x4924,ejenkins@example.com,male,1986-09-26,2024-08-04,Executive,SVP,289503,041-33-4429
227231238,India,Falguni Chand,8977535681,brandonweaver@example.com,nonbinary,1981-02-15,2019-10-23,Engineering,Senior Software Engineer,128452,802-01-5566
240439719,India,Manan Mann,(352)912-3049,galvarado@example.com,male,1986-04-08,2014-10-04,Customer Support,Support Manager,91459,897-13-6115
303625615,Mexico,Gerardo Cornejo,001-851-945-6323x53406,abriggs@example.net,male,1975-07-30,2019-02-24,Engineering,Software Engineer,92047,571-95-3437
671826271,USA,Hannah Bullock,502-505-8813,kylehorton@example.com,female,1994-07-11,2019-03-03,Sales,Sales Representative,86782,761-66-9634
845556818,China,英 徐,+1-469-867-7230x3475,oballard@example.com,female,1977-10-25,2010-01-14,Customer Support,Support Manager,70958,035-77-3578
441397938,USA,Rhonda Lawrence,351.738.0314x2449,sarahbennett@example.com,female,1970-05-11,2022-06-09,Finance,Finance Manager,149594,054-69-0384
561215232,USA,Brenda Moses,001-630-769-1784x845,janetjohnston@example.com,female,1979-01-28,2019-03-20,Engineering,Software Engineer,134845,090-03-4249
362583172,USA,Robin Garza,(587)350-7382x88398,erica79@example.net,female,1971-06-01,2014-01-08,Operations,Operations Director,140619,657-77-8594
919353456,India,Balhaar Minhas,998.589.7277,michellestephens@example.com,male,1978-11-21,2021-06-23,Finance,Finance Manager,135886,347-46-3472
730636355,USA,Stephanie Ho,271-563-7470,williamfuller@example.net,female,2002-06-12,2022-09-18,Human Resources,HR Director,131760,691-92-2048
674954759,USA,Michelle Jones,291.541.3860x825,sharpmark@example.net,female,1972-09-21,2010-08-20,Finance,Financial Analyst,78328,391-20-4080
947813439,USA,Robert Cobb,001-838-827-6009x630,smithmichael@example.com,male,1971-02-14,2014-11-15,Marketing,Marketing Manager,84583,402-52-3553
451844369,China,旭 金,231-723-4652,xavier86@example.com,male,1967-03-08,2022-06-26,Marketing,Marketing Specialist,61792,679-87-9889
157186389,USA,Patrick Wolf,(383)260-4280x09776,pevans@example.com,male,1976-01-20,2022-02-10,Sales,Sales Representative,78705,348-20-2470
235783814,USA,Lori Jenkins,238.585.9130,hhancock@example.com,female,1983-05-14,2022-09-12,Sales,Senior Sales Representative,109673,065-03-1285
727153504,USA,Brittany Dixon,(675)487-9548x136,leachkevin@example.org,female,1967-02-22,2023-11-12,Marketing,Marketing Director,159980,311-45-4542
324667128,USA,Brian Moran,(213)831-2206x730,tyler57@example.com,male,1987-08-28,2016-08-21,Marketing,Senior Marketing Manager,92777,793-55-5770
942527868,USA,James Kelly,001-673-660-8870,jennifer39@example.net,male,1963-06-13,2014-05-22,Operations,Senior Operations Manager,141707,426-28-8559
949326796,USA,Jason Potter,785.511.9906,cruzwilliam@example.org,male,1986-12-13,2011-08-03,Finance,Financial Analyst,88540,842-99-4039
760229298,USA,Jonathan Berry,+1-702-475-5754x795,bgreene@example.org,male,2000-01-16,2024-08-11,Engineering,Principal Engineer,159594,442-11-8024
279780397,USA,Jessica Hodge,001-682-327-9656,cruztimothy@example.com,female,1996-10-14,2024-08-09,Operations,Operations Analyst,88098,256-79-9468
516736210,Philippines,Anthony Rodriguez,561.738.4208,tburke@example.org,male,1969-12-10,2017-01-09,Operations,Senior Operations Manager,147799,217-72-8763
906526424,China,琴 张,436-865-1900x6930,john30@example.org,female,1978-02-27,2011-07-28,Human Resources,HR Specialist,60446,495-78-8427
501865156,USA,Jason Perez,215.369.6756x3107,farmerkevin@example.org,male,1998-03-31,2024-08-06,Operations,Operations Analyst,81495,119-18-3264
657156434,USA,Larry Davidson,673.857.5079x2657,jennifer45@example.com,male,1976-06-16,2012-11-27,Sales,Sales Manager,142823,324-96-3074
292198192,India,Baghyawati Murthy,+1-383-943-2658,matthew91@example.net,female,1985-10-27,2016-02-08,Engineering,Senior Software Engineer,143467,008-22-8493
865026957,USA,Audrey Park,614.613.8317,aguilarpatricia@example.com,female,1988-03-10,2014-05-14,Engineering,Software Engineer,111939,307-03-4263
664225204,USA,Matthew Leon,001-467-611-5718x91362,lanceyoung@example.net,male,1966-08-31,2023-07-02,Finance,Senior Financial Analyst,114385,607-33-5678
868423193,India,Falak Date,849-632-6720x709,omontgomery@example.com,female,2003-01-17,2024-11-24,Sales,Senior Sales Representative,110850,474-71-2688
608693948,India,Oliver Pillai,603-840-0915,brittanywilson@example.com,male,1970-07-11,2019-09-05,Finance,Finance Manager,120932,211-99-2309
724044455,USA,Brian White,497-212-7265,tina44@example.org,male,1992-10-30,2019-06-10,Finance,CFO,271083,078-56-6343
785160666,India,Qabil Chaudry,593-630-0056,hmaldonado@example.com,male,1991-07-17,2017-04-06,Marketing,Senior Marketing Manager,135659,419-26-1421
797650079,South Korea,서준 임,936.210.8010x43464,marybaker@example.net,male,1980-11-14,2024-06-04,Operations,Operations Analyst,71568,460-37-6071
322478872,India,Abdul Bhalla,6652548042,aherrera@example.org,male,1985-03-21,2013-05-07,Finance,Financial Analyst,67575,038-45-2263
317970120,India,Gaurika Krishnamurthy,(209)571-1485x44284,christina45@example.net,female,1981-04-01,2011-02-27,Finance,Financial Analyst,76177,758-74-4295
351668540,India,Anya Narayan,+1-443-717-2153,campbellwayne@example.org,female,1960-12-10,2015-05-26,Engineering,Senior Software Engineer,143248,819-64-3039
334713230,USA,Michael Sanchez,(910)869-2333,jthompson@example.net,male,1991-01-14,2017-10-13,Customer Support,Support Director,112739,672-03-8199
556364808,USA,Mike Yates,001-956-614-7381x75745,hchavez@example.com,male,1980-10-25,2013-03-01,Sales,Sales Director,186130,484-24-1412
713504282,India,Mekhala Lalla,+1-394-367-8514x8571,herrerabrian@example.net,female,1986-11-21,2012-04-28,Sales,Sales Representative,68914,059-03-6328
501694717,India,Chanchal Sahota,2285921861,zdavid@example.net,female,1997-09-09,2019-10-11,Operations,Operations Manager,97498,431-43-2468
691150686,Philippines,Sean Vasquez,903.640.6183x0333,aaron47@example.net,male,1972-10-17,2024-12-24,Sales,Senior Sales Representative,85238,361-86-2578
244236074,India,Girindra Guha,686-496-3945,moralesshelby@example.com,male,1997-08-10,2018-09-01,Engineering,Software Engineer,138386,421-07-7238
190224542,USA,Melanie Stewart,(941)895-0714x8355,jennifercarson@example.net,female,2001-08-22,2023-07-27,Engineering,Senior Software Engineer,139595,478-79-8676
577283948,India,Jeremiah Prasad,848.802.6963x50004,williamsabigail@example.org,male,2001-06-20,2023-09-06,Operations,Operations Analyst,83158,486-82-8416
477500732,China,想 周,302.370.1057x8024,tuckerjeffrey@example.net,male,1969-07-15,2015-05-26,Operations,Operations Director,153937,119-11-0486
727024665,USA,James Evans,(389)848-7215,laura17@example.com,male,1985-01-25,2019-02-09,Engineering,Senior Software Engineer,119240,154-49-4791
599561727,USA,Daniel White,626.851.9291,richardbowen@example.net,male,1994-04-20,2019-01-20,Engineering,Senior Software Engineer,151878,416-90-2452
766928774,USA,Christopher Barnes,821-701-6073x29555,vwade@example.net,male,1987-08-30,2020-09-26,Operations,Operations Analyst,74510,750-23-7537
557523905,USA,Zachary Obrien,716-311-1978x722,qblake@example.org,male,1979-02-13,2015-11-28,Sales,Senior Sales Representative,118067,400-27-8410
602029048,India,Bhavini Chaudhary,863-537-4276x72566,aprilcruz@example.net,female,1997-03-06,2021-06-14,Engineering,Senior Software Engineer,144562,022-03-1030
539109702,USA,Amy Garcia,+1-400-387-2037x935,sandersjennifer@example.net,female,1999-11-16,2024-05-06,Engineering,Software Engineer,114681,079-48-2734
